User_ID,Calories,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp
19247845,84.0,female,33,169.0,68.0,16.0,98.0,40.0
19249208,104.0,female,21,161.0,60.0,19.0,101.0,40.3
19249358,200.0,male,29,188.0,89.0,29.0,111.0,40.8
19249480,88.0,male,69,181.0,86.0,15.0,92.0,40.1
19249559,39.0,male,25,202.0,100.0,9.0,94.0,39.8
19250593,10.0,male,23,192.0,91.0,7.0,76.0,39.6
19251887,163.0,female,73,153.0,55.0,23.0,107.0,41.1
19252517,85.0,female,33,159.0,53.0,17.0,94.0,40.0
19253266,69.0,female,30,159.0,60.0,16.0,89.0,40.4
19254310,25.0,male,58,182.0,90.0,6.0,84.0,39.6
19255607,178.0,female,36,174.0,67.0,27.0,110.0,40.8
19256130,12.0,female,26,151.0,53.0,4.0,76.0,39.0
19256894,39.0,female,35,177.0,71.0,8.0,95.0,39.7
19257291,209.0,male,33,214.0,112.0,30.0,107.0,41.0
19258496,83.0,female,62,178.0,73.0,16.0,93.0,40.5
19260136,168.0,male,22,179.0,75.0,29.0,108.0,40.8
19260401,19.0,female,38,157.0,57.0,5.0,83.0,39.3
19262256,104.0,female,52,181.0,76.0,19.0,98.0,40.2
19262661,129.0,male,34,175.0,72.0,22.0,105.0,40.7
19263091,34.0,female,76,155.0,55.0,7.0,86.0,39.6
19263430,21.0,female,33,162.0,56.0,6.0,80.0,39.9
19263638,71.0,female,54,169.0,66.0,13.0,96.0,40.1
19264238,64.0,male,26,171.0,67.0,18.0,93.0,40.7
19265312,81.0,male,38,186.0,82.0,17.0,95.0,40.1
19265718,195.0,female,26,159.0,58.0,28.0,114.0,40.7
19266216,112.0,female,44,167.0,67.0,21.0,97.0,40.3
19266938,111.0,female,21,182.0,77.0,23.0,97.0,40.7
19267175,149.0,female,20,160.0,62.0,26.0,104.0,40.9
19267304,35.0,female,59,183.0,79.0,9.0,82.0,40.0
19269021,16.0,female,23,179.0,75.0,4.0,89.0,38.8
19269815,62.0,female,35,167.0,67.0,13.0,93.0,40.2
19270524,42.0,female,58,177.0,68.0,9.0,88.0,39.9
19271328,66.0,female,71,165.0,60.0,12.0,93.0,40.1
19274240,144.0,male,35,172.0,79.0,25.0,103.0,41.3
19274482,91.0,female,22,173.0,66.0,20.0,93.0,40.8
19274927,137.0,female,74,163.0,65.0,22.0,100.0,40.5
19275069,6.0,male,39,181.0,81.0,3.0,77.0,37.9
19275798,68.0,male,32,172.0,76.0,19.0,90.0,40.5
19276247,17.0,male,22,171.0,71.0,9.0,83.0,39.7
19276275,48.0,female,64,168.0,69.0,11.0,85.0,40.2
19276397,92.0,female,34,158.0,56.0,18.0,95.0,40.8
19278649,50.0,male,21,193.0,88.0,15.0,90.0,40.4
19281057,182.0,female,33,161.0,56.0,28.0,108.0,41.4
19281514,115.0,male,39,202.0,104.0,19.0,100.0,40.3
19281731,166.0,male,28,186.0,93.0,25.0,109.0,41.2
19282201,139.0,male,34,182.0,86.0,25.0,101.0,41.3
19282369,11.0,male,70,192.0,92.0,3.0,76.0,38.8
19283892,9.0,female,52,149.0,53.0,3.0,73.0,38.3
19284046,146.0,male,45,175.0,78.0,26.0,99.0,40.8
19284090,12.0,female,28,167.0,66.0,3.0,87.0,38.5
19284286,44.0,female,55,174.0,70.0,11.0,83.0,40.0
19284986,73.0,male,40,168.0,72.0,14.0,99.0,39.8
19285556,9.0,female,73,156.0,59.0,2.0,81.0,37.7
19285675,114.0,male,22,194.0,91.0,23.0,100.0,40.5
19286727,30.0,male,57,169.0,72.0,8.0,84.0,39.7
19287036,135.0,male,41,188.0,91.0,20.0,106.0,40.5
19287279,96.0,female,71,178.0,77.0,16.0,100.0,40.1
19287759,165.0,male,49,186.0,89.0,26.0,101.0,41.3
19288151,44.0,male,37,174.0,74.0,12.0,89.0,40.1
19288703,23.0,female,74,168.0,69.0,5.0,85.0,39.4
19288982,136.0,male,36,180.0,83.0,21.0,107.0,40.5
19289749,84.0,male,25,184.0,88.0,19.0,96.0,40.5
19290831,32.0,female,29,170.0,68.0,8.0,87.0,39.7
19291007,170.0,female,41,163.0,61.0,26.0,108.0,40.8
19291130,71.0,female,27,158.0,56.0,14.0,96.0,39.8
19292845,18.0,male,32,184.0,85.0,5.0,89.0,39.1
19292897,186.0,male,68,183.0,90.0,24.0,104.0,40.8
19293990,28.0,male,47,180.0,88.0,6.0,91.0,38.9
19294552,88.0,male,24,179.0,84.0,17.0,102.0,40.2
19294591,146.0,male,50,188.0,93.0,23.0,100.0,40.8
19295195,54.0,female,31,175.0,68.0,12.0,91.0,40.3
19296497,146.0,female,26,170.0,69.0,24.0,107.0,40.8
19297597,22.0,female,20,163.0,56.0,7.0,79.0,39.4
19298349,197.0,female,51,171.0,72.0,30.0,108.0,41.1
19298890,130.0,female,21,168.0,63.0,23.0,103.0,40.3
19299473,89.0,male,79,194.0,101.0,14.0,90.0,40.0
19300591,44.0,female,58,172.0,67.0,9.0,90.0,40.1
19301268,105.0,female,73,176.0,70.0,18.0,97.0,40.2
19302532,102.0,female,23,166.0,66.0,20.0,98.0,40.5
19302639,86.0,female,50,160.0,58.0,17.0,92.0,40.1
19303479,200.0,male,22,182.0,84.0,29.0,114.0,41.0
19304909,136.0,female,78,174.0,73.0,24.0,95.0,40.7
19304988,133.0,female,25,150.0,50.0,21.0,107.0,40.5
19306123,29.0,male,56,179.0,87.0,5.0,95.0,39.1
19308183,144.0,female,38,156.0,52.0,25.0,100.0,40.6
19308646,137.0,male,50,169.0,75.0,20.0,106.0,40.7
19308742,168.0,female,34,154.0,58.0,26.0,108.0,40.7
19311491,8.0,female,33,178.0,76.0,3.0,76.0,38.5
19311868,141.0,female,24,175.0,67.0,25.0,103.0,40.5
19312005,70.0,female,23,154.0,58.0,16.0,90.0,40.1
19312299,181.0,female,59,153.0,54.0,26.0,108.0,40.9
19312304,173.0,female,62,156.0,57.0,26.0,105.0,40.8
19312983,123.0,male,68,189.0,95.0,16.0,103.0,40.3
19313690,47.0,male,74,187.0,90.0,12.0,77.0,40.1
19314419,47.0,female,27,168.0,60.0,11.0,89.0,39.8
19314856,127.0,male,24,185.0,89.0,20.0,109.0,40.6
19315715,9.0,male,25,190.0,95.0,3.0,85.0,38.4
19315734,8.0,female,61,153.0,52.0,2.0,81.0,37.9
19315987,102.0,male,49,183.0,86.0,18.0,97.0,40.1
19318394,127.0,male,76,193.0,103.0,18.0,95.0,40.3
19318419,105.0,male,57,192.0,97.0,17.0,96.0,40.4
19321271,161.0,male,22,190.0,94.0,26.0,108.0,40.6
19322889,7.0,male,52,194.0,100.0,2.0,80.0,38.2
19323323,56.0,male,24,174.0,80.0,12.0,99.0,40.1
19323335,94.0,female,20,163.0,57.0,19.0,96.0,40.5
19323531,26.0,male,41,178.0,81.0,10.0,80.0,39.9
19324111,104.0,female,70,173.0,70.0,19.0,94.0,40.7
19325095,174.0,female,65,168.0,66.0,24.0,111.0,40.6
19326172,66.0,male,22,167.0,73.0,18.0,94.0,40.7
19326195,95.0,male,27,177.0,75.0,19.0,101.0,40.0
19327424,10.0,male,79,193.0,97.0,2.0,80.0,38.0
19329212,181.0,female,63,157.0,57.0,28.0,103.0,40.8
19330010,136.0,male,73,183.0,90.0,21.0,94.0,40.5
19330869,15.0,male,43,179.0,83.0,5.0,81.0,39.5
19331380,75.0,female,48,161.0,61.0,17.0,87.0,40.2
19332445,132.0,male,35,175.0,77.0,25.0,100.0,40.8
19332658,126.0,male,33,192.0,97.0,22.0,101.0,40.4
19333789,123.0,female,33,155.0,58.0,19.0,108.0,41.0
19334604,51.0,male,50,174.0,79.0,12.0,88.0,39.4
19335230,17.0,female,46,169.0,72.0,4.0,86.0,38.6
19337454,12.0,female,39,172.0,72.0,3.0,87.0,38.7
19339030,20.0,female,38,170.0,69.0,6.0,79.0,39.2
19339064,74.0,female,22,175.0,69.0,15.0,97.0,40.3
19340729,57.0,male,63,180.0,85.0,10.0,93.0,39.8
19340793,61.0,male,69,195.0,95.0,10.0,92.0,39.6
19341455,178.0,female,41,152.0,56.0,26.0,110.0,40.9
19341462,37.0,male,31,172.0,76.0,9.0,94.0,39.7
19341618,78.0,male,56,191.0,101.0,12.0,98.0,40.1
19343455,118.0,male,30,193.0,89.0,27.0,94.0,40.6
19343481,58.0,female,53,163.0,60.0,13.0,86.0,40.1
19345198,63.0,male,33,173.0,76.0,18.0,89.0,40.1
19345515,157.0,female,27,162.0,64.0,25.0,108.0,41.0
19346023,34.0,female,25,175.0,72.0,10.0,83.0,39.3
19347445,167.0,female,75,169.0,69.0,27.0,100.0,40.4
19347616,181.0,female,25,157.0,56.0,28.0,109.0,41.2
19348064,176.0,male,49,188.0,93.0,25.0,105.0,40.7
19349772,8.0,female,20,170.0,65.0,3.0,76.0,38.2
19349828,112.0,male,35,182.0,84.0,22.0,98.0,41.0
19351353,49.0,male,35,183.0,79.0,13.0,90.0,40.0
19352117,6.0,female,24,174.0,72.0,2.0,77.0,37.9
19352171,33.0,female,47,179.0,78.0,8.0,86.0,39.4
19352221,64.0,male,34,189.0,90.0,15.0,92.0,40.3
19352299,17.0,female,31,151.0,52.0,5.0,79.0,39.1
19352432,60.0,male,73,178.0,80.0,10.0,92.0,40.1
19354067,46.0,female,43,154.0,55.0,10.0,89.0,39.8
19354247,75.0,male,62,181.0,83.0,13.0,94.0,40.1
19354925,14.0,male,33,181.0,82.0,4.0,89.0,38.6
19356729,208.0,female,54,163.0,60.0,28.0,114.0,41.0
19357189,14.0,female,67,173.0,74.0,4.0,76.0,38.8
19358109,18.0,female,20,158.0,58.0,5.0,84.0,38.9
19358124,30.0,male,29,192.0,97.0,10.0,84.0,39.5
19358330,108.0,male,37,180.0,85.0,22.0,96.0,40.8
19358962,77.0,female,20,164.0,66.0,16.0,96.0,40.5
19359460,188.0,male,57,182.0,88.0,28.0,101.0,40.8
19359509,135.0,female,49,164.0,66.0,23.0,101.0,40.5
19359534,116.0,male,26,182.0,82.0,25.0,98.0,40.7
19360326,165.0,female,27,156.0,56.0,25.0,110.0,40.7
19360607,287.0,male,72,191.0,97.0,29.0,116.0,41.0
19360999,29.0,female,32,173.0,69.0,7.0,88.0,39.4
19361311,37.0,female,42,179.0,80.0,9.0,87.0,39.9
19363282,48.0,male,35,174.0,75.0,9.0,101.0,39.9
19363563,158.0,male,56,185.0,91.0,23.0,102.0,40.5
19364427,31.0,male,68,175.0,74.0,8.0,81.0,39.4
19364544,151.0,male,56,179.0,87.0,20.0,107.0,40.4
19367182,110.0,female,26,163.0,60.0,21.0,98.0,40.7
19367719,180.0,male,63,154.0,62.0,28.0,101.0,40.9
19368751,24.0,male,25,175.0,75.0,9.0,86.0,39.7
19369800,99.0,female,35,155.0,54.0,17.0,101.0,40.4
19370756,78.0,female,68,175.0,72.0,15.0,92.0,40.2
19370901,14.0,female,20,167.0,58.0,5.0,76.0,39.3
19371363,54.0,female,59,148.0,51.0,10.0,93.0,39.7
19371539,69.0,male,26,196.0,95.0,16.0,94.0,40.6
19373048,122.0,male,20,189.0,90.0,27.0,98.0,40.7
19373741,113.0,male,32,190.0,82.0,23.0,98.0,40.5
19373928,23.0,female,44,166.0,65.0,6.0,83.0,39.2
19374016,82.0,female,62,161.0,59.0,17.0,88.0,40.3
19374616,175.0,male,52,189.0,85.0,25.0,105.0,40.6
19374664,12.0,female,47,165.0,67.0,3.0,85.0,38.5
19375141,155.0,male,28,186.0,83.0,26.0,106.0,41.0
19375845,87.0,female,46,162.0,61.0,15.0,100.0,40.1
19376524,36.0,male,57,186.0,89.0,9.0,83.0,39.6
19376847,137.0,male,22,172.0,75.0,25.0,106.0,40.8
19377162,141.0,female,34,156.0,56.0,24.0,102.0,40.7
19378732,75.0,male,63,197.0,101.0,12.0,94.0,40.3
19379018,87.0,female,21,188.0,78.0,21.0,91.0,41.0
19380495,89.0,female,38,167.0,68.0,17.0,97.0,40.2
19380588,166.0,male,65,195.0,100.0,24.0,98.0,40.5
19380788,30.0,female,63,171.0,68.0,7.0,84.0,39.8
19380876,64.0,female,33,177.0,72.0,14.0,92.0,40.3
19381713,27.0,female,47,165.0,67.0,6.0,89.0,39.5
19382612,179.0,female,57,172.0,70.0,28.0,105.0,41.2
19382936,5.0,male,60,191.0,95.0,2.0,72.0,38.1
19382988,64.0,female,26,161.0,54.0,13.0,94.0,40.3
19383663,7.0,male,22,191.0,93.0,2.0,89.0,38.4
19385373,178.0,female,68,150.0,57.0,24.0,111.0,40.7
19385382,35.0,female,20,176.0,69.0,10.0,84.0,40.2
19385622,100.0,male,70,189.0,87.0,16.0,94.0,40.5
19385688,65.0,female,68,158.0,58.0,14.0,85.0,40.2
19386173,9.0,male,62,191.0,96.0,2.0,85.0,38.2
19387480,3.0,male,24,191.0,89.0,3.0,73.0,38.5
19387485,166.0,male,28,174.0,81.0,26.0,109.0,40.9
19387889,20.0,male,64,194.0,97.0,5.0,80.0,39.2
19389535,43.0,male,79,177.0,77.0,7.0,92.0,39.3
19389635,115.0,female,51,164.0,68.0,21.0,97.0,40.7
19390081,117.0,male,41,179.0,84.0,19.0,103.0,40.6
19390690,52.0,male,34,200.0,98.0,13.0,89.0,40.1
19390875,7.0,female,27,154.0,53.0,2.0,79.0,38.5
19391669,4.0,male,20,190.0,86.0,4.0,75.0,39.1
19392699,12.0,male,25,166.0,70.0,5.0,85.0,39.4
19393203,33.0,female,40,176.0,74.0,7.0,92.0,39.7
19396931,121.0,male,71,177.0,83.0,17.0,100.0,40.0
19397286,98.0,female,23,167.0,64.0,20.0,96.0,40.3
19397568,172.0,female,36,173.0,68.0,27.0,108.0,40.8
19397915,167.0,male,28,182.0,87.0,29.0,104.0,40.8
19398606,31.0,male,33,201.0,104.0,9.0,85.0,39.9
19399710,170.0,female,59,157.0,60.0,25.0,107.0,40.7
19400459,33.0,female,29,162.0,66.0,7.0,94.0,39.5
19400848,80.0,female,20,173.0,69.0,17.0,95.0,40.4
19403141,74.0,male,74,176.0,81.0,12.0,93.0,40.2
19403638,13.0,female,61,159.0,61.0,3.0,84.0,39.0
19404990,59.0,female,46,174.0,73.0,12.0,93.0,39.7
19406860,121.0,female,24,167.0,63.0,24.0,97.0,40.6
19407643,20.0,male,36,195.0,93.0,5.0,89.0,39.2
19407805,181.0,male,44,182.0,86.0,26.0,107.0,40.7
19407964,12.0,female,22,154.0,55.0,3.0,86.0,38.2
19408264,69.0,female,41,161.0,57.0,14.0,92.0,40.2
19409468,56.0,male,29,191.0,87.0,13.0,94.0,40.1
19411336,143.0,male,69,175.0,82.0,20.0,101.0,40.3
19411662,85.0,female,42,142.0,43.0,17.0,91.0,40.8
19412126,29.0,male,30,183.0,86.0,9.0,87.0,39.7
19413131,130.0,female,38,176.0,77.0,25.0,98.0,40.5
19413220,28.0,female,23,169.0,68.0,8.0,83.0,39.9
19414091,130.0,female,29,179.0,73.0,21.0,108.0,40.6
19414695,101.0,female,73,158.0,60.0,17.0,97.0,40.3
19414696,8.0,male,30,182.0,88.0,4.0,78.0,39.1
19416303,34.0,male,69,189.0,92.0,6.0,90.0,39.1
19416338,37.0,female,44,164.0,61.0,8.0,89.0,39.4
19417282,93.0,male,29,190.0,92.0,22.0,93.0,40.5
19417320,139.0,female,67,164.0,65.0,21.0,105.0,40.6
19419327,69.0,male,29,174.0,73.0,16.0,96.0,40.5
19420526,11.0,female,52,178.0,79.0,3.0,83.0,39.0
19422296,25.0,male,21,205.0,102.0,8.0,87.0,39.3
19423359,202.0,female,66,174.0,69.0,28.0,111.0,40.9
19424189,88.0,male,29,166.0,68.0,21.0,96.0,40.6
19424749,12.0,male,38,173.0,77.0,3.0,91.0,38.8
19426737,162.0,female,22,170.0,70.0,27.0,107.0,40.5
19427819,169.0,male,37,192.0,97.0,27.0,103.0,40.7
19428046,222.0,female,49,177.0,72.0,30.0,116.0,40.9
19429034,116.0,male,43,193.0,98.0,19.0,100.0,40.2
19429108,106.0,male,60,183.0,87.0,17.0,97.0,40.6
19429571,60.0,male,41,176.0,81.0,13.0,93.0,40.3
19430256,48.0,female,54,177.0,75.0,10.0,91.0,39.7
19430994,84.0,female,48,159.0,60.0,18.0,89.0,40.6
19431464,86.0,female,36,179.0,75.0,18.0,94.0,40.0
19431944,45.0,male,27,181.0,83.0,14.0,88.0,40.2
19432168,12.0,female,43,161.0,59.0,4.0,75.0,39.7
19432608,38.0,female,20,160.0,57.0,9.0,89.0,39.4
19432619,30.0,male,40,180.0,81.0,9.0,85.0,39.9
19434121,155.0,female,20,169.0,61.0,28.0,102.0,41.0
19435048,7.0,female,75,184.0,81.0,2.0,75.0,37.9
19435593,177.0,male,24,182.0,76.0,26.0,114.0,40.7
19436934,164.0,female,22,161.0,55.0,29.0,102.0,40.6
19437988,95.0,female,53,178.0,70.0,18.0,95.0,40.6
19438385,60.0,female,39,170.0,71.0,12.0,95.0,40.4
19439155,7.0,male,57,178.0,83.0,2.0,79.0,38.1
19440087,75.0,male,26,187.0,88.0,18.0,94.0,40.6
19440233,57.0,female,23,145.0,44.0,12.0,92.0,40.0
19441232,87.0,female,66,162.0,62.0,15.0,97.0,40.7
19441309,24.0,male,38,191.0,89.0,8.0,82.0,39.4
19441838,100.0,male,22,187.0,89.0,21.0,99.0,40.3
19443024,26.0,male,49,177.0,77.0,5.0,95.0,39.6
19443080,145.0,female,35,175.0,72.0,23.0,108.0,40.9
19443162,131.0,female,78,156.0,61.0,20.0,102.0,40.4
19444111,21.0,female,51,151.0,58.0,5.0,83.0,38.9
19445064,36.0,female,23,159.0,59.0,8.0,91.0,39.9
19445771,111.0,male,31,179.0,77.0,24.0,97.0,40.8
19445781,149.0,female,22,160.0,61.0,29.0,98.0,41.0
19445830,14.0,male,20,180.0,79.0,7.0,83.0,39.3
19445849,100.0,female,38,162.0,60.0,17.0,102.0,40.3
19446291,176.0,male,47,177.0,80.0,27.0,104.0,40.8
19447279,195.0,male,43,185.0,83.0,28.0,108.0,40.9
19447937,174.0,female,55,176.0,71.0,27.0,106.0,40.8
19448313,35.0,male,25,181.0,83.0,15.0,83.0,40.4
19449486,35.0,female,56,176.0,70.0,8.0,86.0,39.5
19450091,55.0,female,25,149.0,54.0,11.0,95.0,39.7
19451433,146.0,male,39,186.0,88.0,25.0,101.0,40.9
19452062,124.0,male,44,196.0,102.0,17.0,107.0,40.4
19452696,134.0,male,34,204.0,104.0,21.0,104.0,40.6
19453367,28.0,female,42,159.0,58.0,7.0,84.0,39.4
19454464,146.0,male,27,190.0,98.0,24.0,105.0,40.0
19455108,22.0,female,26,174.0,67.0,6.0,84.0,39.4
19455241,175.0,female,29,138.0,45.0,28.0,105.0,40.6
19455387,118.0,female,32,176.0,77.0,21.0,103.0,40.5
19455784,141.0,female,46,157.0,60.0,23.0,103.0,40.9
19456818,61.0,female,32,175.0,68.0,14.0,90.0,40.4
19456977,41.0,male,49,170.0,73.0,11.0,86.0,40.1
19457200,36.0,male,54,186.0,88.0,7.0,92.0,39.7
19457716,19.0,male,48,175.0,78.0,5.0,86.0,39.6
19458350,189.0,male,46,179.0,82.0,29.0,104.0,40.7
19459600,183.0,male,70,176.0,83.0,21.0,111.0,40.6
19460138,164.0,female,22,163.0,64.0,28.0,105.0,40.9
19460187,12.0,male,49,193.0,97.0,3.0,84.0,38.5
19461073,35.0,female,34,146.0,53.0,7.0,93.0,39.8
19463444,171.0,male,55,181.0,78.0,23.0,108.0,41.0
19463882,122.0,male,45,171.0,73.0,19.0,105.0,40.2
19464394,166.0,female,51,153.0,56.0,27.0,102.0,40.8
19467322,42.0,female,63,174.0,73.0,9.0,88.0,39.5
19467443,93.0,female,22,151.0,54.0,17.0,100.0,40.2
19467825,37.0,male,32,187.0,85.0,11.0,87.0,39.9
19467880,142.0,female,35,168.0,69.0,24.0,104.0,40.4
19468881,208.0,female,61,166.0,69.0,28.0,114.0,40.9
19468940,65.0,female,27,171.0,65.0,12.0,100.0,40.3
19469421,38.0,male,61,167.0,70.0,9.0,86.0,39.9
19470176,38.0,female,53,173.0,68.0,7.0,96.0,39.3
19471756,28.0,male,39,189.0,88.0,9.0,83.0,39.8
19471826,207.0,male,52,177.0,73.0,27.0,111.0,41.1
19472417,124.0,female,31,172.0,68.0,26.0,94.0,40.9
19473158,156.0,male,25,176.0,74.0,27.0,107.0,40.9
19473874,157.0,male,37,179.0,82.0,28.0,101.0,40.7
19475479,26.0,female,32,172.0,72.0,8.0,80.0,39.5
19475629,238.0,male,78,187.0,96.0,29.0,103.0,40.6
19477257,12.0,male,32,205.0,107.0,3.0,89.0,38.3
19477552,13.0,male,46,186.0,88.0,4.0,81.0,39.0
19477660,66.0,male,54,199.0,97.0,11.0,96.0,39.9
19478098,59.0,male,24,184.0,89.0,15.0,93.0,40.1
19478348,104.0,male,45,197.0,104.0,16.0,101.0,40.1
19482773,133.0,female,65,158.0,62.0,23.0,97.0,40.6
19483259,36.0,female,57,148.0,51.0,8.0,85.0,39.6
19483453,53.0,male,26,178.0,78.0,13.0,95.0,39.9
19484196,85.0,female,23,155.0,55.0,18.0,93.0,40.2
19484612,90.0,male,45,176.0,76.0,17.0,97.0,40.3
19485845,156.0,male,25,177.0,78.0,26.0,108.0,40.9
19486170,202.0,female,77,178.0,77.0,29.0,108.0,41.3
19486187,91.0,female,22,166.0,61.0,18.0,97.0,40.3
19487257,22.0,female,29,168.0,69.0,5.0,91.0,38.7
19488300,20.0,male,59,179.0,81.0,5.0,83.0,39.1
19488650,9.0,male,74,179.0,84.0,2.0,81.0,38.2
19489756,24.0,male,35,175.0,79.0,10.0,81.0,40.0
19491091,86.0,female,48,147.0,48.0,13.0,106.0,40.3
19491441,153.0,female,41,152.0,55.0,25.0,103.0,40.6
19491743,63.0,female,27,159.0,54.0,12.0,97.0,40.4
19491748,131.0,male,52,193.0,98.0,18.0,105.0,40.3
19492118,19.0,male,67,193.0,93.0,7.0,71.0,39.4
19495165,38.0,female,38,177.0,72.0,9.0,88.0,39.8
19495975,73.0,male,23,174.0,77.0,13.0,106.0,40.2
19496662,138.0,female,26,154.0,54.0,24.0,102.0,40.6
19498831,99.0,male,63,208.0,112.0,16.0,92.0,39.9
19498959,34.0,male,74,206.0,117.0,5.0,92.0,39.2
19499822,165.0,female,35,169.0,65.0,25.0,110.0,41.1
19499991,17.0,male,29,161.0,64.0,5.0,92.0,39.3
19500143,115.0,female,46,169.0,73.0,23.0,94.0,40.7
19504118,142.0,female,25,162.0,61.0,23.0,107.0,40.5
19506708,103.0,male,51,189.0,88.0,16.0,101.0,40.0
19507191,21.0,female,31,146.0,50.0,6.0,80.0,39.3
19507264,3.0,female,51,175.0,67.0,1.0,77.0,37.4
19508115,118.0,female,48,171.0,69.0,21.0,99.0,40.6
19508335,124.0,male,44,184.0,88.0,22.0,98.0,40.8
19508477,35.0,female,48,162.0,68.0,7.0,93.0,39.5
19509029,12.0,male,54,181.0,81.0,4.0,79.0,38.6
19509124,14.0,female,70,170.0,66.0,3.0,86.0,38.8
19509736,30.0,male,30,206.0,103.0,7.0,91.0,39.1
19509994,116.0,male,45,177.0,81.0,19.0,102.0,40.4
19510192,49.0,female,58,170.0,72.0,8.0,103.0,39.9
19511198,137.0,male,53,202.0,103.0,22.0,97.0,40.3
19512043,30.0,female,30,150.0,54.0,7.0,88.0,39.3
19512876,12.0,male,46,190.0,99.0,3.0,85.0,38.7
19512929,73.0,female,73,184.0,83.0,13.0,97.0,40.3
19514398,24.0,male,26,197.0,101.0,7.0,87.0,39.3
19514840,148.0,female,37,190.0,81.0,26.0,103.0,40.9
19515118,56.0,male,30,187.0,85.0,13.0,94.0,40.5
19517081,27.0,male,38,168.0,67.0,11.0,82.0,39.7
19517363,162.0,male,40,174.0,82.0,26.0,104.0,40.9
19518777,24.0,female,36,160.0,59.0,6.0,84.0,39.4
19519679,124.0,male,72,175.0,81.0,19.0,96.0,40.6
19521409,23.0,male,21,195.0,93.0,6.0,93.0,39.2
19521579,20.0,female,25,163.0,54.0,5.0,86.0,39.2
19521822,76.0,male,33,193.0,95.0,18.0,91.0,40.7
19522660,16.0,female,27,174.0,74.0,4.0,87.0,38.8
19523853,10.0,male,28,179.0,78.0,3.0,89.0,38.9
19524165,157.0,female,33,164.0,65.0,26.0,105.0,40.6
19524333,253.0,male,74,177.0,81.0,28.0,112.0,40.9
19525882,167.0,female,28,164.0,64.0,27.0,107.0,40.9
19526474,60.0,male,26,178.0,79.0,12.0,101.0,40.5
19526955,175.0,female,58,162.0,57.0,25.0,109.0,40.8
19527280,150.0,female,38,166.0,63.0,24.0,106.0,40.5
19527950,42.0,female,45,171.0,64.0,10.0,86.0,39.7
19528019,27.0,female,25,133.0,45.0,6.0,89.0,39.5
19528275,94.0,female,37,171.0,69.0,18.0,97.0,39.9
19529497,62.0,female,53,164.0,69.0,12.0,94.0,39.9
19531492,36.0,male,26,201.0,104.0,10.0,88.0,39.7
19531529,13.0,female,71,160.0,63.0,3.0,83.0,38.7
19532190,56.0,male,51,177.0,74.0,11.0,94.0,40.0
19533813,87.0,male,35,183.0,86.0,14.0,105.0,40.1
19533967,60.0,male,35,189.0,97.0,10.0,102.0,40.2
19534232,6.0,male,42,202.0,108.0,2.0,77.0,38.2
19535672,86.0,male,55,190.0,93.0,14.0,97.0,40.2
19535946,205.0,female,72,169.0,64.0,27.0,113.0,40.8
19536090,29.0,female,22,160.0,63.0,7.0,89.0,39.4
19536630,55.0,male,33,183.0,91.0,13.0,92.0,40.1
19537083,216.0,male,39,188.0,90.0,26.0,117.0,41.0
19538533,113.0,female,54,171.0,66.0,20.0,98.0,40.1
19540261,141.0,male,52,184.0,85.0,22.0,101.0,40.4
19541585,111.0,female,57,164.0,66.0,22.0,92.0,40.5
19541692,134.0,female,55,161.0,62.0,21.0,104.0,40.5
19542252,149.0,male,34,172.0,77.0,25.0,105.0,40.7
19542357,10.0,male,20,182.0,86.0,4.0,86.0,38.6
19542693,66.0,female,55,155.0,53.0,12.0,95.0,39.7
19542706,161.0,male,47,190.0,89.0,24.0,104.0,40.7
19543307,115.0,male,21,184.0,90.0,20.0,106.0,40.5
19544033,123.0,male,34,196.0,102.0,22.0,99.0,41.1
19544041,101.0,male,45,192.0,90.0,16.0,102.0,40.3
19545737,104.0,female,24,173.0,68.0,20.0,99.0,40.2
19546482,55.0,male,34,187.0,91.0,12.0,94.0,39.9
19549102,129.0,female,44,163.0,63.0,20.0,107.0,40.5
19549420,154.0,female,32,154.0,55.0,22.0,113.0,40.1
19549552,60.0,female,70,161.0,63.0,13.0,85.0,39.9
19549987,84.0,female,21,157.0,54.0,16.0,98.0,40.4
19550523,120.0,male,21,184.0,89.0,22.0,104.0,40.6
19551640,31.0,male,62,189.0,95.0,6.0,88.0,39.3
19553206,45.0,male,36,187.0,89.0,10.0,93.0,39.7
19553250,97.0,male,21,197.0,100.0,24.0,93.0,40.5
19553846,100.0,female,45,177.0,76.0,17.0,103.0,40.2
19554011,8.0,male,20,182.0,86.0,3.0,87.0,38.6
19554783,57.0,female,37,187.0,84.0,11.0,99.0,39.9
19557425,165.0,female,21,165.0,60.0,28.0,105.0,40.4
19557593,33.0,female,32,176.0,67.0,7.0,93.0,39.5
19558300,49.0,male,36,182.0,81.0,11.0,94.0,39.8
19558663,37.0,male,53,175.0,75.0,7.0,95.0,39.9
19558872,73.0,male,28,169.0,75.0,15.0,100.0,40.6
19563200,60.0,female,22,176.0,69.0,14.0,91.0,40.2
19564378,145.0,male,76,180.0,88.0,18.0,104.0,40.5
19564498,231.0,female,57,161.0,61.0,30.0,116.0,41.0
19564544,171.0,male,27,180.0,86.0,26.0,110.0,40.6
19564694,42.0,female,48,180.0,71.0,10.0,86.0,40.0
19565651,65.0,female,45,184.0,81.0,13.0,95.0,40.0
19566400,87.0,male,23,186.0,85.0,19.0,98.0,40.4
